time[zone="UTC"],latitude[unit="degrees_north"],longitude[unit="degrees_east"],id[unit=""],pwl[unit="meters"]
2018-06-20T09:44:00Z,21.957,-159.36,nawi,0.413
2018-06-20T09:45:00Z,21.957,-159.36,nawi,0.407
2018-06-20T09:46:00Z,21.957,-159.36,nawi,0.409
2018-06-20T09:47:00Z,21.957,-159.36,nawi,0.415
2018-06-20T09:48:00Z,21.957,-159.36,nawi,0.417
2018-06-20T09:49:00Z,21.957,-159.36,nawi,0.422
2018-06-20T09:50:00Z,21.957,-159.36,nawi,0.42
2018-06-20T09:51:00Z,21.957,-159.36,nawi,0.419
2018-06-20T09:52:00Z,21.957,-159.36,nawi,0.415
2018-06-20T09:53:00Z,21.957,-159.36,nawi,0.417
2018-06-20T09:54:00Z,21.957,-159.36,nawi,0.413
2018-06-20T09:55:00Z,21.957,-159.36,nawi,0.411
2018-06-20T09:56:00Z,21.957,-159.36,nawi,0.409
2018-06-20T09:57:00Z,21.957,-159.36,nawi,0.402
2018-06-20T09:58:00Z,21.957,-159.36,nawi,0.396
2018-06-20T09:59:00Z,21.957,-159.36,nawi,0.393
2018-06-20T10:00:00Z,21.957,-159.36,nawi,0.386
2018-06-20T10:01:00Z,21.957,-159.36,nawi,0.38
2018-06-20T10:02:00Z,21.957,-159.36,nawi,0.384
2018-06-20T10:03:00Z,21.957,-159.36,nawi,0.385
2018-06-20T10:04:00Z,21.957,-159.36,nawi,0.386
2018-06-20T10:05:00Z,21.957,-159.36,nawi,0.389
2018-06-20T10:06:00Z,21.957,-159.36,nawi,0.385
2018-06-20T10:07:00Z,21.957,-159.36,nawi,0.383
2018-06-20T10:08:00Z,21.957,-159.36,nawi,0.382
2018-06-20T10:09:00Z,21.957,-159.36,nawi,0.374
2018-06-20T10:10:00Z,21.957,-159.36,nawi,0.374
2018-06-20T10:11:00Z,21.957,-159.36,nawi,0.377
2018-06-20T10:12:00Z,21.957,-159.36,nawi,0.374
2018-06-20T10:13:00Z,21.957,-159.36,nawi,0.372
2018-06-20T10:14:00Z,21.957,-159.36,nawi,0.367
2018-06-20T10:15:00Z,21.957,-159.36,nawi,0.359
2018-06-20T10:16:00Z,21.957,-159.36,nawi,0.357
2018-06-20T10:17:00Z,21.957,-159.36,nawi,0.355
2018-06-20T10:18:00Z,21.957,-159.36,nawi,0.356
2018-06-20T10:19:00Z,21.957,-159.36,nawi,0.359
2018-06-20T10:20:00Z,21.957,-159.36,nawi,0.361
2018-06-20T10:21:00Z,21.957,-159.36,nawi,0.357
2018-06-20T10:22:00Z,21.957,-159.36,nawi,0.355
2018-06-20T10:23:00Z,21.957,-159.36,nawi,0.35
2018-06-20T10:24:00Z,21.957,-159.36,nawi,0.351
2018-06-20T10:25:00Z,21.957,-159.36,nawi,0.349
2018-06-20T10:26:00Z,21.957,-159.36,nawi,0.354
2018-06-20T10:27:00Z,21.957,-159.36,nawi,0.352
2018-06-20T10:28:00Z,21.957,-159.36,nawi,0.348
2018-06-20T10:29:00Z,21.957,-159.36,nawi,0.346
2018-06-20T10:30:00Z,21.957,-159.36,nawi,0.343
2018-06-20T10:31:00Z,21.957,-159.36,nawi,0.337
2018-06-20T10:32:00Z,21.957,-159.36,nawi,0.339
2018-06-20T10:33:00Z,21.957,-159.36,nawi,0.335
2018-06-20T10:34:00Z,21.957,-159.36,nawi,0.331
2018-06-20T10:35:00Z,21.957,-159.36,nawi,0.331
2018-06-20T10:36:00Z,21.957,-159.36,nawi,0.332
2018-06-20T10:37:00Z,21.957,-159.36,nawi,0.328
2018-06-20T10:38:00Z,21.957,-159.36,nawi,0.335
2018-06-20T10:39:00Z,21.957,-159.36,nawi,0.332
2018-06-20T10:40:00Z,21.957,-159.36,nawi,0.33
2018-06-20T10:41:00Z,21.957,-159.36,nawi,0.331
2018-06-20T10:42:00Z,21.957,-159.36,nawi,0.317
2018-06-20T10:43:00Z,21.957,-159.36,nawi,0.313
2018-06-20T10:44:00Z,21.957,-159.36,nawi,0.316
2018-06-20T10:45:00Z,21.957,-159.36,nawi,0.31
2018-06-20T10:46:00Z,21.957,-159.36,nawi,0.314
2018-06-20T10:47:00Z,21.957,-159.36,nawi,0.322
2018-06-20T10:48:00Z,21.957,-159.36,nawi,0.317
2018-06-20T10:49:00Z,21.957,-159.36,nawi,0.314
2018-06-20T10:50:00Z,21.957,-159.36,nawi,0.312
2018-06-20T10:51:00Z,21.957,-159.36,nawi,0.301
2018-06-20T10:52:00Z,21.957,-159.36,nawi,0.3
2018-06-20T10:53:00Z,21.957,-159.36,nawi,0.305
2018-06-20T10:54:00Z,21.957,-159.36,nawi,0.303
2018-06-20T10:55:00Z,21.957,-159.36,nawi,0.31
2018-06-20T10:56:00Z,21.957,-159.36,nawi,0.314
2018-06-20T10:57:00Z,21.957,-159.36,nawi,0.305
2018-06-20T10:58:00Z,21.957,-159.36,nawi,0.295
2018-06-20T10:59:00Z,21.957,-159.36,nawi,0.296
2018-06-20T11:00:00Z,21.957,-159.36,nawi,0.278
2018-06-20T11:01:00Z,21.957,-159.36,nawi,0.273
2018-06-20T11:02:00Z,21.957,-159.36,nawi,0.283
2018-06-20T11:03:00Z,21.957,-159.36,nawi,0.278
2018-06-20T11:04:00Z,21.957,-159.36,nawi,0.281
2018-06-20T11:05:00Z,21.957,-159.36,nawi,0.292
2018-06-20T11:06:00Z,21.957,-159.36,nawi,0.288
2018-06-20T11:07:00Z,21.957,-159.36,nawi,0.281
2018-06-20T11:08:00Z,21.957,-159.36,nawi,0.284
2018-06-20T11:09:00Z,21.957,-159.36,nawi,0.279
2018-06-20T11:10:00Z,21.957,-159.36,nawi,0.269
2018-06-20T11:11:00Z,21.957,-159.36,nawi,0.269
2018-06-20T11:12:00Z,21.957,-159.36,nawi,0.268
2018-06-20T11:13:00Z,21.957,-159.36,nawi,0.269
2018-06-20T11:14:00Z,21.957,-159.36,nawi,0.268
2018-06-20T11:15:00Z,21.957,-159.36,nawi,0.269
2018-06-20T11:16:00Z,21.957,-159.36,nawi,0.266
2018-06-20T11:17:00Z,21.957,-159.36,nawi,0.261
2018-06-20T11:18:00Z,21.957,-159.36,nawi,0.258
2018-06-20T11:19:00Z,21.957,-159.36,nawi,0.255
2018-06-20T11:20:00Z,21.957,-159.36,nawi,0.253
2018-06-20T11:21:00Z,21.957,-159.36,nawi,0.263
2018-06-20T11:22:00Z,21.957,-159.36,nawi,0.263
2018-06-20T11:23:00Z,21.957,-159.36,nawi,0.262
2018-06-20T11:24:00Z,21.957,-159.36,nawi,0.264
2018-06-20T11:25:00Z,21.957,-159.36,nawi,0.258
2018-06-20T11:26:00Z,21.957,-159.36,nawi,0.244
2018-06-20T11:27:00Z,21.957,-159.36,nawi,0.241
2018-06-20T11:28:00Z,21.957,-159.36,nawi,0.237
2018-06-20T11:29:00Z,21.957,-159.36,nawi,0.237
2018-06-20T11:30:00Z,21.957,-159.36,nawi,0.245
2018-06-20T11:31:00Z,21.957,-159.36,nawi,0.252
2018-06-20T11:32:00Z,21.957,-159.36,nawi,0.251
2018-06-20T11:33:00Z,21.957,-159.36,nawi,0.249
2018-06-20T11:34:00Z,21.957,-159.36,nawi,0.242
2018-06-20T11:35:00Z,21.957,-159.36,nawi,0.23
2018-06-20T11:36:00Z,21.957,-159.36,nawi,0.218
2018-06-20T11:37:00Z,21.957,-159.36,nawi,0.217
2018-06-20T11:38:00Z,21.957,-159.36,nawi,0.22
2018-06-20T11:39:00Z,21.957,-159.36,nawi,0.219
2018-06-20T11:40:00Z,21.957,-159.36,nawi,0.221
2018-06-20T11:41:00Z,21.957,-159.36,nawi,0.232
2018-06-20T11:42:00Z,21.957,-159.36,nawi,0.23
2018-06-20T11:43:00Z,21.957,-159.36,nawi,0.223
2018-06-20T11:44:00Z,21.957,-159.36,nawi,0.225
2018-06-20T11:45:00Z,21.957,-159.36,nawi,0.216
2018-06-20T11:46:00Z,21.957,-159.36,nawi,0.213
2018-06-20T11:47:00Z,21.957,-159.36,nawi,0.221
2018-06-20T11:48:00Z,21.957,-159.36,nawi,0.227
2018-06-20T11:49:00Z,21.957,-159.36,nawi,0.223
2018-06-20T11:50:00Z,21.957,-159.36,nawi,0.227
2018-06-20T11:51:00Z,21.957,-159.36,nawi,0.218
2018-06-20T11:52:00Z,21.957,-159.36,nawi,0.205
2018-06-20T11:53:00Z,21.957,-159.36,nawi,0.203
2018-06-20T11:54:00Z,21.957,-159.36,nawi,0.193
2018-06-20T11:55:00Z,21.957,-159.36,nawi,0.188
2018-06-20T11:56:00Z,21.957,-159.36,nawi,0.187
2018-06-20T11:57:00Z,21.957,-159.36,nawi,0.194
2018-06-20T11:58:00Z,21.957,-159.36,nawi,0.191
2018-06-20T11:59:00Z,21.957,-159.36,nawi,0.192
2018-06-20T12:00:00Z,21.957,-159.36,nawi,0.199

